tconst,title,type,year,minutes,rating,votes,principals,genre
tt0297850,Imperfect Crimes,tvMovie,1993,90,6.2,6,10,Action
tt0297874,Elvis: The Tribute,tvMovie,1994,120,7.3,43,10,Documentary
tt0297886,Feliciano: The Legend,tvSpecial,1998,60,8.7,13,3,Music
tt0297937,Ghosts R Us/Legend of Kate Morgan/School Spirit,tvEpisode,1991,43,6.9,37,10,Documentary
tt0297994,Jungle de Ikou!,tvMiniSeries,1997,86,6.2,81,10,Animation
tt0298049,Man Ray: Prophet of the Avant Garde,tvEpisode,1997,60,7.8,82,6,Other
tt0298053,Martin & Lewis: Their Golden Age of Comedy,tvMiniSeries,1992,300,7.5,16,6,Documentary
tt0298211,Virus: Ghost in the Machine,video,1999,17,4.3,64,10,Documentary
tt0298261,Paula Poundstone: Cats Cops and Stuff,tvSpecial,1990,60,8.3,57,10,Comedy
tt0298315,The Elf and the Magic Key,tvShort,1993,23,6.7,14,10,Family
tt0298316,Emerson Lake and Palmer: Welcome Back,video,1992,80,8.0,22,3,Documentary
tt0298343,George Carlin: Personal Favorites,tvSpecial,1997,60,8.3,826,4,Comedy
tt0298440,Midnight Oil: Black Rain Falls,video,1990,50,8.7,16,9,Documentary
tt0298457,Mystery Science Theater 3000: Shorts,video,1998,92,8.7,285,5,Comedy
tt0298485,On Thin Ice: The Making of 'Ice from the Sun',video,1999,90,7.0,99,10,Documentary
tt0298511,Psychic Wars,movie,1991,60,3.2,106,10,Action
tt0298533,The New Dr. Lamb,movie,1999,94,4.1,39,10,Other
tt0298584,The Last Rumba of Papa Montero,movie,1992,52,7.2,10,1,Documentary
tt0298633,Emeril Live,tvSeries,1997,60,6.9,173,9,Talk-Show
tt0298638,Everything You Need to Know,tvSeries,1993,30,8.0,9,1,News
tt0298661,High Code,tvEpisode,1995,30,8.9,75,10,Action
tt0298727,Bad Religion: Along the Way,video,1992,90,8.5,86,5,Music
tt0298884,Gentleman Who Fell,short,1993,5,7.3,95,5,Short
tt0298890,Glory Girl,short,1998,20,8.1,7,7,Short
tt0298900,Halloween... The Happy Haunting of America!,movie,1997,50,7.1,48,7,Comedy
tt0298917,How's Your News?,movie,1999,82,7.7,239,10,Documentary
tt0298993,Landspeed: CKY,video,1999,66,7.3,2321,8,Comedy
tt0299106,Rabbit Ears: Rip Van Winkle,video,1992,30,8.4,10,3,Animation
tt0299179,The Three Muscatels,movie,1991,90,4.4,89,9,Comedy
tt0299260,Battletoads,tvShort,1992,21,5.6,94,10,Animation
tt0299423,100 Years of Horror: The Aristocrats of Evil,video,1996,50,6.7,33,10,Documentary
tt0299430,1st Annual Mystery Science Theater 3000 Summer Blockbuster Review,tvShort,1997,23,7.3,189,8,Comedy
tt0299584,Brain in the Desert,short,1990,5,5.6,10,2,Short
tt0299628,The Cage,movie,1990,60,4.7,10,8,Drama
tt0299674,Chuck Amuck: The Movie,movie,1991,51,7.0,129,10,Other
tt0299739,David Blaine: Street Magic,tvMovie,1997,45,7.7,790,10,Documentary
tt0299764,Disney Sing-Along-Songs: Topsy Turvy,video,1996,30,7.5,41,10,Animation
tt0299841,The Tornado,movie,1992,90,6.4,19,10,Drama
tt0299847,Endgame,short,1999,8,5.9,32,10,Comedy
tt0299856,Ex Voto,short,1997,28,4.2,5,7,Short
tt0299910,Full Metal gokudô,video,1997,102,6.0,1732,10,Comedy
tt0299946,The Great Ziegfeld,tvEpisode,1996,55,7.4,59,8,Other
tt0299947,The Greatest Christmas Moments of All Time!,tvMovie,1997,60,6.2,8,4,Documentary
tt0299967,Have You Been Left Behind?,video,1999,20,5.7,58,4,Documentary
tt0300084,The Knots Landing Block Party,tvSpecial,1993,60,8.7,35,10,Documentary
tt0300173,The Man Next Door,movie,1997,95,3.7,78,9,Other
tt0300194,Metal Angel Marie,video,1996,90,6.9,56,10,Animation
tt0300247,Oy to the World,tvEpisode,1995,30,6.9,223,10,Comedy
tt0300328,People from Space,video,1999,90,3.9,34,6,Comedy
tt0300444,Sam Peckinpah: Man of Iron,tvMovie,1993,95,7.4,160,10,Other
tt0300485,Sisters of Sin,video,1997,86,3.2,135,10,Other
tt0300511,'Star Trek: Deep Space Nine': Behind the Scenes,video,1993,50,6.6,61,9,Documentary
tt0300531,The Super-8 Years with Tuxedomoon,short,1997,30,6.0,6,10,Short
tt0300555,Time Machine: The Journey Back,video,1993,48,7.8,217,10,Documentary
tt0300587,UFO Abductions,tvMovie,1991,144,7.2,20,8,Documentary
tt0300629,D-Generation X: In Your House,tvSpecial,1997,180,6.2,170,10,Action
tt0300636,Warrior of Justice,movie,1995,89,3.7,57,10,Action
tt0300653,A Whole New Day,short,1999,18,6.3,129,9,Comedy
tt0300828,Nickelodeon Arcade,tvSeries,1992,30,7.4,544,10,Family
tt0300970,Bad Magic,video,1998,85,3.3,69,8,Other
tt0300989,The Best of the Dean Martin Celebrity Roasts,tvMovie,1998,100,7.8,130,10,Comedy
tt0301050,Bolivia,movie,1999,75,7.3,1087,10,Drama
tt0301062,The Boyhood of John Muir,movie,1998,78,7.3,18,10,Drama
tt0301082,Cardcaptor Sakura: The Movie,movie,1999,80,7.4,1454,10,Adventure
tt0301112,For the Love of the Click,tvEpisode,1997,91,6.3,27,10,Comedy
tt0301136,The Couple in the Cage,video,1993,31,7.3,37,5,Documentary
tt0301170,Deadly Diamonds,video,1991,93,4.8,33,10,Action
tt0301247,Atom Egoyan: A Road to Elsewhere,movie,1999,54,2.2,74,8,Documentary
tt0301253,Ultimate Trek: Star Trek's Greatest Moments,tvShort,1999,43,6.7,142,10,Comedy
tt0301359,Jesus the Christ,movie,1993,258,7.7,839,10,Other
tt0301373,Guy: Double Target,tvMiniSeries,1990,35,6.0,34,10,Action
tt0301423,The Housekeeper,short,1998,9,6.6,14,5,Short
tt0301466,Janis Joplin,tvEpisode,1997,120,6.7,22,6,Other
tt0301528,The Last Heterosexual,short,1993,6,4.6,5,3,Short
tt0301529,The Last Picture Show: A Look Back,video,1999,64,7.2,116,10,Documentary
tt0301598,The Man Who Counted,short,1998,39,8.1,21,10,Short
tt0301691,The Original Fleetwood Mac: The Early Years,video,1994,54,8.4,8,10,Documentary
tt0301699,Pam Flam & the Center of the Universe,short,1998,8,8.2,5,5,Short
tt0301721,Penthouse: Paradise Revisited,video,1992,59,5.4,7,5,Documentary
tt0301735,Playboy Video Centerfold: Playmate of the Year Jenny McCarthy,video,1994,45,6.3,45,10,Documentary
tt0301787,Rugrats: Search for Reptar,videoGame,1998,104,7.7,77,10,Action
tt0301834,Shania Twain: Man! I Feel Like a Woman,video,1999,4,6.4,308,5,Music
tt0301885,Sports Illustrated Swimsuit Collection 1995-1999,video,1999,225,6.7,15,2,Documentary
tt0301895,Steaming Milk,movie,1997,87,7.6,17,9,Drama
tt0301963,UFOs Above and Beyond,video,1997,100,6.7,16,2,Documentary
tt0301971,The Underworld,tvMovie,1997,86,6.4,60,10,Crime
tt0301999,WWF in Your House 2,tvSpecial,1995,120,6.2,157,10,Action
tt0302000,WWF in Your House 3,tvSpecial,1995,100,6.3,135,10,Action
tt0302002,WWF in Your House 5,tvSpecial,1995,180,6.3,130,10,Action
tt0302039,A Winnie the Pooh Thanksgiving,video,1998,22,7.0,157,10,Animation
tt0302084,The Challengers,tvSeries,1990,30,5.2,5,6,Game-Show
tt0302092,Dionne and Friends,tvSeries,1990,30,5.5,10,10,Music
tt0302108,Futurequest,tvSeries,1994,26,9.0,5,10,Documentary
tt0302598,Gator King,movie,1997,86,3.8,17,10,Other
tt0302666,Invisible Temptation,movie,1996,85,6.3,67,7,Drama
tt0302884,Deadly Secrets,movie,1996,83,4.7,34,10,Drama
tt0302945,Presidential Bloopers,video,1999,42,6.5,23,3,Comedy
tt0302957,The Queen of Spades,tvMovie,1999,171,7.6,24,10,Drama
tt0303022,Virgin Fleet,video,1998,90,4.2,22,10,Animation
tt0303058,Sleepaway Camp IV: The Survivor,movie,1992,70,1.7,831,10,Other
tt0303076,Spotlight on Location: American Pie,tvShort,1999,10,6.0,103,10,Documentary
tt0303099,Sukeban Deka,video,1991,50,6.3,19,10,Action
tt0303150,The Special Duty Combat Unit Shinesman,tvMiniSeries,1996,60,7.0,53,10,Animation
tt0303204,WWF Buried Alive: In Your House,tvSpecial,1996,120,6.5,176,10,Action
tt0303241,A Worn Path,movie,1994,22,6.6,29,10,Drama
tt0303253,ZZ Top: Greatest Hits,video,1992,51,7.9,120,10,Music
tt0303503,Bothersome Witch Doremi,tvSeries,1999,24,6.7,527,10,Action
tt0303658,Andromedia,movie,1998,109,4.7,446,10,Crime
tt0303725,Christopher & Holly,tvShort,1994,22,7.4,77,10,Adventure
tt0303743,N-Girls Vs Vampire,tvMovie,1999,160,5.1,117,10,Action
tt0303782,Bodyguard Kiba,video,1993,93,6.1,336,10,Action
tt0303783,Bodyguard Kiba 2: Apocalypse of Carnage,video,1994,64,5.0,152,9,Action
tt0303826,A Carnegie Hall Christmas,tvEpisode,1991,89,8.2,15,6,Drama
tt0303829,Carried Away,movie,1998,87,7.3,27,10,Drama
tt0303834,Jennifer Love Hewitt,tvEpisode,1998,60,4.5,92,10,Other
tt0303850,Christmas with Robert Shaw,tvSpecial,1998,90,8.1,8,4,Music
tt0303885,Star Wars: The Dark Redemption,short,1999,35,5.8,213,10,Action
tt0303901,Golden Anniversary,tvMovie,1995,90,5.9,41,10,Other
tt0303915,They Might Be Giants Video Compilation,video,1999,45,8.0,92,9,Music
tt0303951,Eco-Challenge Utah,tvSpecial,1995,50,6.1,7,8,Adventure
tt0303980,Evgeny Kissin: Gift of Music,video,1997,104,8.3,22,1,Documentary
tt0304002,Feelin' Screwy,movie,1990,90,2.7,15,10,Comedy
tt0304033,For Those About to Rock: Monsters in Moscow,movie,1992,84,9.0,206,10,Documentary
tt0304047,Die Frucht,video,1996,22,2.5,17,2,Short
tt0304055,GLOW: Gorgeous Ladies of Wrestling: Canvas Carnage,video,1991,57,6.3,7,10,Action
tt0304139,Harlow: The Blonde Bombshell,tvMovie,1993,47,6.6,137,6,Other
tt0304203,Iron Maiden: Raising Hell,video,1993,113,8.1,311,8,Documentary
tt0304204,This Is Called Life,movie,1992,140,5.8,591,10,Action
tt0304233,The Jerky Boys: Don't Hang Up Toughguy!,video,1995,45,7.4,60,5,Comedy
tt0304296,Young Thugs: Nostalgia,movie,1998,94,7.0,473,10,Comedy
tt0304333,Life with Louie: A Christmas Surprise for Mrs. Stillman,tvShort,1994,21,8.6,512,10,Animation
tt0304344,Live: The World's Greatest Stunts,tvSpecial,1990,60,9.3,30,10,Other
tt0304397,The Metropolitan Opera Silver Anniversary Gala,tvEpisode,1991,240,9.3,15,10,Music
tt0304475,Reflections on the Living Dead,video,1993,83,6.8,129,7,Documentary
tt0304531,Patterns of Abuse: Exploding the Cycle,video,1999,23,5.8,5,3,Documentary
tt0304553,Playboy Celebrity Centerfold: Dian Parkinson,video,1993,55,8.0,50,9,Documentary
tt0304555,Playboy Wet & Wild: Hot Holidays,video,1995,55,7.2,16,10,Documentary
tt0304557,Playboy: Girls of Mardi Gras,video,1999,55,7.0,13,10,Other
tt0304558,Playboy's Girls of South Beach,video,1996,55,6.4,9,9,Documentary
tt0304559,Playboy: Hot City Girls,video,1999,51,5.7,10,3,Documentary
tt0304580,The Power of the Past with Bill Moyers: Florence,tvMovie,1990,90,7.9,8,4,Documentary
tt0304604,The Quest for Freedom,tvShort,1992,32,7.8,5,10,Other
tt0304664,White Collar Worker Kintaro,movie,1999,110,5.6,315,10,Animation
tt0304696,Shadow-Ops,tvMovie,1995,60,6.4,18,10,Action
tt0304784,Plunder & Lightning,tvEpisode,1990,91,7.8,176,10,Action
tt0304824,Tiger Ridge,video,1995,17,5.1,15,3,Short
tt0304839,Shattered Mind,tvMovie,1998,86,8.4,10,10,Drama
tt0304870,Unforeseen Courage,video,1999,94,6.0,5,9,Action
tt0304891,The Very Best of the Ed Sullivan Show 2,tvSpecial,1991,120,7.7,33,10,Comedy
tt0304952,Working with Orson Welles,video,1993,94,6.5,26,10,Documentary
tt0304953,The World According to Straw,tvShort,1990,30,8.0,6,10,Comedy
tt0304956,Yanni: Live at the Acropolis,tvSpecial,1994,95,9.3,388,10,Music
tt0305077,Norman Normal,tvSeries,1999,26,5.8,80,10,Animation
tt0305094,The Great Adventures of Robin Hood,tvSeries,1990,24,7.3,661,10,Adventure
tt0305109,Smap×Smap,tvSeries,1996,52,5.4,153,10,Comedy
tt0305150,Freaks,tvEpisode,1996,25,6.4,37,10,Documentary
tt0305219,Andy Kaufman's Really Big Show,tvEpisode,1999,44,6.2,82,8,Other
tt0305242,The Architects,movie,1990,102,7.0,254,10,Drama
tt0305273,'Bats' Abound,video,1999,5,3.7,24,8,Documentary
tt0305358,Charlton Heston Presents the Bible,video,1992,206,6.8,111,5,Documentary
tt0305476,Bullethead,movie,1999,111,5.7,55,8,Action
tt0305665,Imagining 'Heavy Metal',video,1999,36,5.3,45,10,Documentary
tt0305730,The Kingdom Chums: Original Top Ten,video,1990,48,7.8,83,10,Animation
tt0305767,The Little Crooked Christmas Tree,tvShort,1990,24,6.7,14,7,Short
tt0305771,The Way We Were: Looking Back,video,1999,62,8.2,45,9,Documentary
tt0305784,The Magic Flute,tvEpisode,1994,44,7.1,47,10,Adventure
tt0305825,Merlin and the Dragons,tvShort,1991,37,6.4,53,8,Adventure
tt0305948,The Party Favor,short,1995,21,6.6,10,10,Comedy
tt0305959,A Perfect Pitch,short,1998,18,6.2,12,8,Short
tt0305966,Pistol Pete,tvShort,1996,23,7.4,36,10,Comedy
tt0306041,Enchantment,movie,1995,106,5.9,8,9,Drama
tt0306146,Traci Lords,tvEpisode,1998,45,7.1,59,7,Other
tt0306227,When I Was a Boy,short,1998,18,6.9,25,10,Short
tt0306234,Willa: An American Snow White,tvMovie,1998,88,7.7,24,10,Family
tt0306364,The News on CNBC,tvSeries,1996,60,5.0,9,5,News
tt0306660,A Clown in Babylon,movie,1999,105,5.1,26,10,Drama
tt0306699,Cyber Seeker,movie,1993,90,3.5,33,10,Action
tt0306767,Ellen's Father,short,1990,20,7.8,8,6,Short
tt0306837,An Incident Near Falaise,short,1998,7,6.7,13,9,Short
tt0306872,The 'Space: 1999' Documentary,tvMovie,1996,100,8.9,28,10,Documentary
tt0306922,Guns N' Roses: Makin' F@*!ing Videos Part I - Don't Cry,video,1993,60,8.8,127,10,Documentary
tt0306924,Guns N' Roses: Makin' F@*!ing Videos Part II - November Rain,video,1993,60,8.7,153,10,Documentary
tt0306925,Guns N' Roses: Use Your Illusion I,video,1992,90,8.5,590,10,Documentary
tt0306926,Guns N' Roses: Use Your Illusion II,video,1992,90,8.4,573,10,Documentary
tt0306938,Hangin' w/MTV,tvSeries,1992,180,3.6,10,10,Music
tt0307029,Forbidden Imperial Tales,movie,1990,100,6.3,7,10,Drama
tt0307035,Joni Mitchell: Painting with Words and Music,video,1998,99,8.2,38,7,Music
tt0307052,Kathy Smith: Latin Rhythm Workout,video,1999,40,6.1,10,1,Short
tt0307072,The Ku Klux Klan: A Secret History,tvMovie,1998,89,7.3,189,10,Other
tt0307121,The Making of 'High Noon',video,1992,22,6.2,73,7,Documentary
tt0307122,The Making of 'My Fair Lady',video,1995,58,7.4,78,9,Documentary
tt0307123,The Making of 'Showgirls',tvShort,1995,5,4.7,69,8,Documentary
tt0307168,Miss Nelson Has a Field Day,short,1999,13,8.6,5,10,Animation
tt0307355,Ancient Prophecies,tvMovie,1994,95,7.7,27,10,Documentary
tt0307526,Demon Lover,movie,1992,88,4.8,44,10,Other
tt0308001,Barbara Eden: Out of the Bottle,tvEpisode,1999,60,7.8,59,10,Other
tt0308096,A Century of Living,tvMovie,1999,56,9.1,73,7,Documentary
tt0308153,Dead Leaves,movie,1998,80,6.7,94,10,Drama
tt0308202,Extreme Championship Wrestling's Barely Legal,tvSpecial,1997,160,8.0,188,10,Other
tt0308238,Extreme Championship Wrestling: Heatwave '98,tvSpecial,1998,186,8.2,52,10,Action
tt0308311,Ghostbusters 1999,video,1999,11,7.1,147,8,Comedy
tt0308312,Ghostbusters' SFX Team Featurette,video,1999,11,6.3,81,10,Documentary
tt0308449,The KGB the Computer and Me,tvMovie,1990,58,7.9,144,5,Documentary
tt0308651,Nine,tvMovie,1992,60,3.4,11,4,Documentary
tt0308701,Paranoia,short,1993,11,6.8,19,8,Short
tt0308861,The Secretary,movie,1992,81,6.5,10,7,Drama
tt0308887,Shooting Creek,short,1995,30,7.0,32,8,Drama
tt0308937,Star of Jaipur,movie,1998,100,6.8,59,10,Action
tt0309030,The Death of the Horse,movie,1992,80,8.8,48,3,Drama
tt0309040,Vile 21,video,1998,120,2.9,22,6,Action
tt0309056,WWF in Your House 9,tvSpecial,1996,120,6.1,150,10,Action
tt0309103,The Heart of the Mother,movie,1993,82,8.7,28,9,Drama
tt0309152,The F.B.I. Files,tvSeries,1998,60,7.8,923,10,Other
tt0309163,The Ping-Pong Club,tvSeries,1995,30,7.7,118,10,Animation
tt0309248,Across the Sea,short,1997,12,8.3,6,2,Short
tt0309554,Edison's Frankenstein,short,1990,19,7.4,28,9,Other
tt0309683,Home Matters,tvSeries,1993,10,7.4,14,5,Other
tt0309692,How to Use Dianetics: A Visual Guidebook to the Human Mind,video,1992,49,2.9,147,2,Documentary
tt0309727,Jane Goodall: Reason for Hope,tvMovie,1999,60,8.0,7,6,Documentary
tt0309754,Heat Wave,movie,1991,110,6.6,194,10,Crime
tt0309809,Looking for Mushrooms,short,1996,15,7.3,90,1,Short
tt0309814,The Love Seat,short,1999,15,7.8,6,4,Comedy
tt0309915,Nighthawk: Secrets of the Stealth,tvMovie,1992,60,7.1,11,3,Documentary
tt0310044,Rated X: A Journey Through Porn,movie,1999,92,5.8,222,10,Documentary
tt0310075,Robots Rising,tvMovie,1998,120,7.9,15,4,Documentary
tt0310115,Passion and Romance: Scandal,movie,1997,85,5.7,31,9,Other
tt0310213,Television Assassination,short,1995,14,7.0,11,2,Short
tt0310234,Tis the Season,short,1998,17,6.7,7,9,Short
tt0310264,The Ugly Duckling,tvEpisode,1990,30,8.0,23,10,Animation
tt0310333,WWF in Your House: Good Friends Better Enemies,tvSpecial,1996,120,6.4,149,10,Action
tt0310445,Donna's Day,tvSeries,1999,30,8.3,7,1,Family
tt0310482,Legends of the Hidden Temple,tvSeries,1993,30,8.1,2992,10,Adventure
tt0310519,SFN: Science Fiction News,tvSeries,1997,30,3.7,10,5,Family
tt0310547,Giants,tvEpisode,1996,25,5.9,32,10,Documentary
tt0310548,Maniacs,tvEpisode,1996,25,6.2,48,10,Documentary
tt0310549,Scream Queens,tvEpisode,1996,24,6.2,54,10,Documentary
tt0310550,Sorcerers,tvEpisode,1996,25,5.8,40,10,Documentary
tt0310768,Blind Obsession,movie,1994,87,3.3,6,7,Drama
tt0310894,Tree of Life,movie,1998,41,9.1,11,6,Drama
tt0311060,Ecstasy in Entropy,short,1999,17,6.2,51,10,Short
tt0311108,Fake,movie,1996,60,6.3,231,10,Animation
tt0311170,WWF Fully Loaded,tvSpecial,1998,180,6.7,182,10,Action
tt0311270,Heaven,video,1997,100,4.8,6,7,Action
tt0311326,In Person,short,1993,29,5.1,8,8,Documentary
tt0311376,Junket Whore,movie,1998,57,4.1,188,10,Documentary
tt0311446,Lions and Monkeys and Pods... Oh My!: The Special Effects of 'Jumanji',video,1999,15,5.3,61,10,Documentary
tt0311489,Manoushe: A Gypsy Love Story,movie,1992,73,6.2,44,10,Other
tt0311497,Matchbox Circus Train,movie,1997,83,6.9,8,10,Drama
tt0311543,Mouse,short,1997,11,5.7,43,5,Short
tt0311612,Zoo Babies,tvEpisode,1999,55,5.9,8,1,Documentary
tt0311615,Owen,short,1995,9,4.7,14,8,Animation
tt0311833,The Man in the Street,movie,1995,74,6.9,49,8,Adventure
tt0311869,Straight to One,short,1993,21,6.4,40,5,Other
tt0311909,This Is MST3K,tvShort,1992,23,6.9,165,9,Comedy
tt0311914,Ticket to Ride,short,1996,14,8.2,5,8,Short
tt0311926,Screwed in Tallinn,tvMovie,1999,59,7.9,4815,10,Comedy
tt0311964,Utopia Parkway,short,1997,5,6.3,6,6,Animation
tt0311990,WCW Bash at the Beach,tvSpecial,1996,180,7.7,156,10,Other
tt0311996,WWF King of the Ring,tvSpecial,1998,180,8.1,376,10,Action
tt0311997,WWF King of the Ring,tvSpecial,1999,180,6.8,215,10,Other
tt0312003,Waking,short,1999,9,6.1,28,5,Short
tt0312319,Hayley Mills: Seeing Double,tvEpisode,1999,50,7.3,64,10,Other
tt0312399,Autopsy: Through the Eyes of Death's Detectives,video,1999,53,5.9,21,2,Documentary
tt0312506,Brown Eyed Blondes,video,1999,120,7.0,9,10,Action
tt0312590,The Crisco Kid,movie,1992,58,8.8,6,2,Documentary
tt0312624,Gahan Wilson's Diner,short,1992,6,6.7,24,9,Animation
tt0312675,The Family Dog,tvShort,1999,30,6.6,15,9,Comedy
tt0312707,WWF No Way Out,tvSpecial,1999,180,6.9,207,10,Action
tt0312776,Hope Gloves and Redemption,movie,1999,77,6.6,7,2,Documentary
tt0312908,The Life of Larry,short,1995,10,6.6,463,8,Animation
tt0312909,Lincoln and the War Within,tvMovie,1992,74,8.4,13,10,Drama
tt0312921,Soundgarden: Louder Than Live,video,1990,50,8.1,32,8,Music
tt0312979,Soundgarden: Motorvision,video,1992,57,8.9,41,9,Music
tt0313156,1997 Highlights of the Masters Tournament,video,1997,52,6.9,9,8,Documentary
tt0313249,Dancing on Needles,short,1999,14,7.2,17,8,Drama
tt0313265,A Bedfull of Foreigners,movie,1998,91,7.8,35,8,Comedy
tt0313323,Nice Going,short,1999,11,7.7,20,8,Drama
tt0313339,DV8,video,1998,85,2.8,8,10,Action
tt0313474,Pet Shop Boys: Videography,video,1991,80,8.8,117,10,Music
tt0313476,Phroid,short,1992,5,8.2,6,2,Animation
tt0313564,Satan: Prince of Darkness,tvEpisode,1998,50,7.2,70,10,Other
tt0313618,The Smell of Burning Ants,short,1994,21,7.3,273,2,Documentary
tt0313643,Sports Illustrated: Swimsuit '97,tvSpecial,1997,45,7.0,25,10,Other
tt0313677,Talking Dessert,short,1997,28,6.3,9,6,Short
tt0313678,Tanto tiempo,short,1992,26,7.3,27,9,Short
tt0313703,Testing Dirty,tvEpisode,1990,60,5.2,21,10,Adventure
tt0313761,Uncensored,tvSpecial,1996,180,5.2,98,10,Action
tt0313763,WWF in Your House 10,tvSpecial,1996,180,6.6,161,10,Action
tt0313775,Whacked,short,1998,5,7.1,94,2,Short
tt0313888,China & Sex,video,1994,89,5.0,48,8,Comedy
tt0313917,Comic Book Collector,short,1990,42,5.2,12,8,Documentary
tt0314051,Fantastic Dinosaurs of the Movies,video,1990,75,7.6,64,1,Action
tt0314129,Gretzky: The Great One and the Next Ones,video,1997,50,8.5,15,10,Other
tt0314144,Hamster PSA,short,1997,3,6.1,51,8,Comedy
tt0314169,Highland Park Blues,video,1998,85,6.1,7,10,Comedy
tt0314192,Ice & Asphalt: The World of Hockey,video,1995,60,5.7,11,9,Other
tt0314258,Bloodfight 3,movie,1991,90,3.8,30,10,Action
tt0314343,Mad Season: Live at the Moore,video,1995,44,9.3,95,8,Documentary
tt0314713,Space Zombie Bingo!!!,video,1993,75,2.6,260,10,Comedy
tt0314821,The Unreliable Narrator,movie,1997,91,5.8,6,10,Comedy
tt0314923,Jesus: A Kingdom Without Frontiers,movie,1998,89,5.0,16,6,Animation
tt0314930,Yugoslavia: The Avoidable War,movie,1999,165,6.9,236,9,Documentary
tt0314994,City Confidential,tvSeries,1998,50,8.6,473,10,Crime
tt0315008,Great Teacher Onizuka,tvSeries,1999,24,8.6,6467,10,Animation
tt0315318,Bovine Vendetta,short,1998,3,4.2,50,2,Short
tt0315423,Comic Relief VIII,tvSpecial,1998,240,5.9,59,10,Comedy
tt0315527,Dusk to Dawn Drive-In Trash-o-Rama Show Vol. 6,video,1999,120,7.4,8,1,Documentary
tt0315609,Frogs,tvMovie,1993,116,4.8,101,10,Comedy
tt0315623,Fran Drescher,tvEpisode,1999,60,6.8,55,10,Other
tt0315647,Archer's Goon,tvSeries,1992,25,8.7,44,10,Family
tt0315764,Anarchy in Japan-Suke,movie,1999,68,5.9,79,10,Drama
tt0315823,Beyond Titanic,tvMovie,1998,94,7.3,111,10,Documentary
tt0315826,Billy Twist,short,1998,10,7.1,23,9,Comedy
tt0315847,Wandering Stars,movie,1991,147,6.5,22,10,Drama
tt0315856,Bringing Down the House,video,1999,3,5.7,53,4,Documentary
tt0316111,Kindergarten Ninja,video,1994,82,3.9,93,8,Comedy
